species,country,region,farm,aroma,cupper_points,sweetness,clean_cup,uniformity,balance,body,acidity,aftertaste,flavor
Arabica,Honduras,marcala,cerro bueno,7.25,7.33,10.0,10.0,10.0,7.08,7.08,7.17,7.0,7.25
Arabica,Guatemala,oriente,el morito,7.33,7.0,10.0,10.0,10.0,7.17,7.17,7.17,7.0,7.33
Arabica,Mexico,coatepec,"la orduña, coatepec, veracruz",7.33,7.08,10.0,10.0,10.0,7.08,7.25,7.42,6.92,7.08
Arabica,Mexico,zaragoza itundujia,el carrizo,7.58,7.42,10.0,10.0,8.67,7.17,7.08,7.5,7.33,7.42
Arabica,Mexico,veracruz,el aguacate,7.33,7.0,10.0,10.0,10.0,7.0,7.25,7.08,7.17,7.33
Arabica,Guatemala,oriente,agropecuaria quiagral,7.33,7.17,10.0,10.0,10.0,7.0,7.0,7.33,7.0,7.33
Arabica,United States (Hawaii),kona,,7.58,7.42,9.33,9.33,9.33,7.33,7.67,7.33,7.33,7.5
Arabica,Brazil,mantiqueira de minas,,7.17,7.08,10.0,10.0,10.0,7.25,7.25,7.17,7.0,7.17
Arabica,Taiwan,苗栗泰安,好自在咖啡莊園,7.42,7.0,10.0,10.0,10.0,7.0,7.0,7.17,7.25,7.25
Arabica,Nicaragua,,,7.25,7.08,10.0,10.0,10.0,7.25,7.17,7.25,6.92,7.17
Arabica,Taiwan,yunlin gukeng he bao 雲林縣古坑鄉荷苞村,sheng he shang pin coffee 聖荷上品咖啡坊,7.25,7.0,10.0,10.0,10.0,7.0,7.08,7.25,7.25,7.25
Arabica,Taiwan,changhua baguashan 彰化市八卦山,a shu she coffee 阿束社咖啡莊園,7.25,7.0,10.0,10.0,10.0,7.08,7.25,7.0,7.25,7.25
Arabica,Taiwan,changhua baguashan 彰化市八卦山,wu kun shan coffee 吳焜山咖啡園,7.25,7.0,10.0,10.0,10.0,7.08,7.17,7.08,7.25,7.25
Arabica,Mexico,zaragoza itundujia,el tabaco,7.33,7.08,10.0,10.0,10.0,7.08,7.08,7.08,7.25,7.17
Arabica,Mexico,escuitla,,7.25,7.08,10.0,10.0,10.0,7.17,7.33,7.17,7.0,7.08
Arabica,Nicaragua,jinotega,santa matilde,7.33,7.0,10.0,10.0,10.0,7.17,7.42,7.08,6.92,7.08
Arabica,Myanmar,"doe kwin, pyin oo lwin",doe kwin,7.17,6.92,10.0,10.0,10.0,7.0,7.17,7.42,7.0,7.33
Arabica,Mexico,"sierra fraylesca, chiapas",various,7.58,7.42,10.0,8.67,8.67,7.5,7.5,7.5,7.42,7.75
Arabica,Taiwan,changhua baguashan 彰化市八卦山,zhang li hong coffee 張立宏咖啡莊園,7.25,7.0,10.0,10.0,10.0,7.0,7.25,7.0,7.25,7.25
Arabica,Thailand,thailand,doi tung development project,7.33,7.0,10.0,10.0,10.0,7.08,7.42,7.42,7.08,6.67
Arabica,Mexico,coatepec,"la orduña, coatepec, veracruz",7.25,7.25,10.0,10.0,9.33,7.33,7.33,7.17,7.08,7.25
Arabica,Mexico,san miguel del puerto,"santa clara, california y camila",7.08,7.17,10.0,10.0,10.0,7.0,7.08,7.33,7.0,7.33
Arabica,Ethiopia,limu,"phone number | 0911-51-08-01, email | at",7.42,7.75,8.67,9.33,8.67,7.58,7.75,7.92,7.5,7.42
Arabica,Colombia,huila,,7.83,7.42,10.0,10.0,6.67,7.17,7.83,7.75,7.58,7.67
Arabica,United States (Hawaii),kona,,7.5,7.0,10.0,10.0,10.0,7.17,7.33,6.92,7.0,7.0
Arabica,Mexico,chiapas,various,7.33,7.17,10.0,10.0,9.33,7.17,7.42,7.33,7.08,7.08
Arabica,Mexico,"motozintla, chiapas",finca buenos aires,7.17,7.0,10.0,10.0,10.0,7.08,7.33,7.25,6.92,7.17
Arabica,Mexico,veracruz,rancho san francisco iii,7.5,6.75,10.0,10.0,10.0,7.08,7.25,7.17,7.0,7.17
Arabica,Mexico,jaltenango,finca monte grande,7.17,7.33,10.0,10.0,9.33,7.33,7.5,7.08,7.08,7.08
Arabica,Mexico,coatepec,finca la orduña,7.33,7.25,10.0,10.0,9.33,7.17,7.17,7.42,7.0,7.25
Arabica,Mexico,veracruz,finca huehuetecpan,7.17,7.0,10.0,9.33,10.0,7.08,7.33,7.58,7.08,7.33
Arabica,United States (Hawaii),kona,,7.5,7.58,10.0,8.67,8.67,7.58,7.5,7.42,7.58,7.42
Arabica,Kenya,kiambu,yara estate / benvar estate,7.0,7.08,10.0,10.0,10.0,7.25,7.25,7.17,7.0,7.08
Arabica,Guatemala,san marcos,piamonte,7.33,7.08,10.0,10.0,9.33,7.33,7.25,7.33,6.92,7.25
Arabica,Nicaragua,jinotega,asociación aldea global jinotega,6.83,7.17,10.0,10.0,10.0,7.08,7.5,6.92,7.17,7.17
Arabica,Mexico,veracruz,la cuchilla,7.17,6.83,10.0,10.0,10.0,7.0,7.5,7.25,7.0,7.08
Arabica,United States (Hawaii),kona,,7.58,7.17,10.0,10.0,9.33,7.17,7.5,7.17,6.83,7.08
Arabica,Guatemala,oriente,la esperanza,7.5,7.25,9.33,9.33,9.33,7.42,7.33,7.58,7.25,7.42
Arabica,Taiwan,"taiwu township , pingtung county 屏東縣泰武鄉",ka-vulungan coffee estate,7.75,7.33,8.67,9.33,9.33,7.83,7.67,7.33,7.17,7.33
Arabica,Taiwan,"baihe dist., tainan city 臺南市白河區",baijiada coffee farm佰加達咖啡莊園,7.08,7.0,10.0,10.0,10.0,7.17,7.17,7.0,7.25,7.08
Arabica,Thailand,thailand,,7.25,7.0,10.0,10.0,10.0,6.92,7.08,7.5,6.92,7.08
Arabica,Peru,huanuco,,7.0,7.17,10.0,10.0,9.33,7.42,7.5,7.25,7.0,7.08
Arabica,Costa Rica,brunca,several,7.58,8.0,10.0,8.0,8.0,7.58,7.67,7.75,7.67,7.5
Arabica,Mexico,"la concordia, chiapas",union ramal santa cruz,7.58,6.67,10.0,10.0,10.0,6.92,7.5,7.0,7.0,7.08
Arabica,Mexico,chiapas,comonyaj noptic s de ss,7.58,6.83,10.0,9.33,10.0,6.92,7.5,7.58,6.92,7.08
Arabica,Mexico,chiapas,various,7.25,7.0,10.0,10.0,10.0,7.08,7.17,7.17,7.0,7.08
Arabica,Mexico,zaragoza itundujia,peña negra,7.25,6.92,10.0,10.0,10.0,7.0,7.17,7.08,7.17,7.17
Arabica,Mexico,pochutla,el vergel,7.33,7.0,10.0,10.0,10.0,7.0,7.08,7.08,7.0,7.25
Arabica,Guatemala,antigua,genuine antigua medina,7.58,7.67,9.33,9.33,9.33,7.33,7.0,7.33,7.5,7.33
Arabica,Mexico,tuxtla gutierrez,finca monte grande,7.25,7.33,10.0,10.0,10.0,7.08,7.25,7.08,6.92,6.83
Arabica,Guatemala,oriente,la esmeralda,7.42,7.25,9.33,9.33,9.33,7.33,7.42,7.58,7.25,7.42
Arabica,El Salvador,cacahuatique,la montaña,7.25,7.0,10.0,10.0,10.0,7.17,7.33,6.83,7.0,7.08
Arabica,Thailand,thailand,,6.92,7.08,10.0,10.0,10.0,7.08,7.17,7.42,6.83,7.17
Arabica,Guatemala,oriente,la castellana,7.5,7.0,10.0,10.0,10.0,7.17,7.08,7.08,6.83,7.0
Arabica,Mexico,"la concordia, chiapas",union ramal santa cruz,7.42,6.83,10.0,10.0,10.0,6.58,7.17,7.58,6.83,7.25
Arabica,Mexico,"tenango de doria, hidalgo",el encinal,7.33,7.33,10.0,10.0,10.0,7.0,7.08,6.75,7.0,7.17
Arabica,Mexico,"coatepec, coatepec",consolapa,6.92,7.08,10.0,10.0,10.0,7.08,7.08,7.17,7.17,7.17
Arabica,Thailand,,doi tung development project,7.17,7.17,10.0,10.0,10.0,6.92,7.25,7.0,7.0,7.17
Arabica,Mexico,tepetzingo,tepetzingo,7.08,6.92,10.0,10.0,10.0,7.08,7.25,7.33,6.92,7.0
Arabica,Mexico,la concordia,,7.25,6.92,10.0,10.0,10.0,7.0,7.25,7.33,6.92,6.92
Arabica,Colombia,huila,,7.25,6.92,10.0,10.0,10.0,7.33,7.17,6.75,7.0,7.17
Arabica,Guatemala,"chuva, san marcos",la igualdad,7.08,7.08,10.0,10.0,10.0,7.0,7.25,7.33,6.83,7.0
Arabica,Nicaragua,jinotega,las nubes,6.92,7.0,10.0,10.0,10.0,7.0,7.25,7.42,7.0,6.92
Arabica,Taiwan,nantou,su-zhen huang 黃素真,6.92,7.0,10.0,10.0,10.0,7.0,7.42,7.0,7.17,7.0
Arabica,Colombia,cundinamarca,,7.83,7.5,10.0,6.67,10.0,7.5,7.67,7.42,7.42,7.5
Arabica,Mexico,la concordia,,7.25,7.0,10.0,10.0,9.33,7.08,7.58,7.25,6.92,7.08
Arabica,Mexico,"coatepec, coatepec",casa blanca,7.25,7.0,10.0,10.0,9.33,7.17,7.17,7.25,7.0,7.33
Arabica,Guatemala,oriente,el papaturro,7.08,7.42,9.33,9.33,9.33,7.42,7.33,7.58,7.25,7.33
Arabica,Guatemala,oriente,various,7.25,6.83,10.0,10.0,10.0,7.17,7.0,7.0,6.83,7.33
Arabica,Mexico,xicotepec de juarez,cre-leg l-4,7.0,6.83,10.0,10.0,10.0,7.17,7.33,7.42,6.83,6.83
Arabica,Cote d?Ivoire,cnra station of divo,cnra station of divo,7.42,7.08,10.0,10.0,9.33,7.08,7.33,7.0,6.83,7.25
Arabica,Colombia,pereira,several,7.42,7.33,10.0,9.33,9.33,7.25,7.42,7.25,6.75,7.25
Arabica,Mexico,zentla,el encanto,7.0,6.83,10.0,10.0,10.0,6.92,7.42,7.33,6.83,7.0
Arabica,Mexico,zentla,la gloria,7.42,7.0,10.0,10.0,9.33,7.08,7.08,7.17,7.08,7.17
Arabica,Guatemala,oriente,conquista / morito,7.17,7.17,10.0,10.0,10.0,7.33,7.58,7.25,6.33,6.5
Arabica,Taiwan,natou county,baishencun coffee farm百勝村咖啡莊園,7.08,6.75,10.0,10.0,10.0,7.08,7.42,7.25,6.83,6.83
Arabica,Mexico,veracruz,el aguacate,7.0,6.92,10.0,10.0,10.0,7.08,7.17,7.17,6.92,7.0
Arabica,Guatemala,santa rosa,las delicias,7.33,7.42,9.33,9.33,8.67,7.42,7.5,7.42,7.33,7.42
Arabica,Honduras,ocotepeque,la bendicion,7.58,7.0,10.0,10.0,10.0,6.92,7.0,6.92,6.75,7.0
Arabica,Guatemala,occidente,chapultepec,7.08,6.83,10.0,10.0,10.0,6.92,7.0,7.42,6.92,7.0
Arabica,Guatemala,nuevo oriente,el chile,7.25,6.83,10.0,10.0,10.0,6.92,7.0,7.25,6.75,7.17
Arabica,Costa Rica,san rafael,,7.17,7.33,6.67,10.0,10.0,7.83,7.25,8.0,7.5,7.42
Arabica,Mexico,zaragoza itundujia,la tejeria,7.25,7.17,10.0,10.0,9.33,7.17,7.17,7.08,6.92,7.08
Arabica,Mexico,yajalon,el delirio,7.17,6.92,10.0,10.0,10.0,7.0,7.17,7.08,6.92,6.92
Arabica,Mexico,"pluma hidalogo, oaxaca",various,6.75,6.92,10.0,10.0,10.0,7.08,7.58,7.25,6.83,6.75
Arabica,Guatemala,san marcos,las merceditas,7.58,7.67,8.67,8.67,8.67,7.67,7.67,7.42,7.42,7.67
Arabica,United States (Puerto Rico),yauco region,hacienda caracolillo,7.42,6.92,10.0,9.33,10.0,6.92,7.33,7.33,6.75,7.08
Arabica,Mexico,zaragoza itundujia,huanacaxtle,7.33,6.83,10.0,10.0,9.33,7.08,7.33,7.25,6.92,7.0
Arabica,Mexico,tlacuilotepec,las palmas,7.25,6.92,10.0,10.0,9.33,7.0,7.42,7.33,6.75,7.08
Arabica,Mexico,talpa de allende,el desmoronado,7.17,7.25,10.0,9.33,9.33,7.08,7.25,7.17,7.25,7.25
Arabica,,,,6.75,7.25,10.0,10.0,10.0,7.5,7.58,6.83,6.42,6.75
Arabica,Guatemala,oriente,various,7.33,6.58,10.0,10.0,10.0,6.83,7.08,7.42,6.58,7.17
Arabica,Honduras,intibuca,various,7.0,7.0,10.0,10.0,10.0,7.0,7.0,7.0,7.0,7.0
Arabica,Peru,san ignacio,,7.67,7.0,9.33,9.33,8.67,7.5,8.0,7.25,7.08,7.17
Arabica,Mexico,"iliatenco, guerrero",,6.75,7.0,10.0,10.0,10.0,7.08,7.17,7.25,6.67,7.08
Arabica,Mexico,zaragoza itundujia,el sauce,7.5,7.0,10.0,10.0,8.67,7.0,7.25,7.5,6.92,7.17
Arabica,Mexico,amatenango de la frontera,pico del oro,7.17,6.83,10.0,10.0,10.0,6.92,7.17,7.25,6.83,6.83
Arabica,Mexico,"la concordia, chiapas",santa teresa,7.33,7.0,10.0,10.0,9.33,7.25,7.17,7.08,6.75,7.0
Arabica,Mexico,zaragoza itundujia,la pandora,7.5,6.75,10.0,10.0,10.0,6.75,6.92,7.08,6.92,7.0
Arabica,Nicaragua,jalapa,finca las marías,7.17,6.75,10.0,10.0,10.0,7.0,7.0,7.0,6.92,7.0
Arabica,United States (Hawaii),kona,,7.5,7.17,9.33,9.33,9.33,7.42,7.58,7.25,6.92,6.92
Arabica,Guatemala,oriente,la castellana,7.33,6.75,10.0,10.0,10.0,7.0,7.0,7.25,6.33,7.08
Arabica,Mexico,veracruz,"la patrona, el trebol, la cadena",7.25,6.67,10.0,10.0,10.0,7.0,7.17,7.0,6.83,6.83
Arabica,Mexico,veracruz,el tesoro,7.25,7.0,10.0,10.0,8.67,7.0,7.08,7.25,7.17,7.33
Arabica,Mexico,"ohuapan, tlaltetela",los encinos,7.67,7.0,8.67,10.0,9.33,7.17,7.58,7.33,6.83,7.17
Arabica,China,yunnan,alicia's farm,7.0,7.08,9.33,10.0,10.0,7.17,7.17,7.17,6.83,6.92
Arabica,Mexico,yecuatla,los pinos,6.92,6.83,10.0,10.0,10.0,6.92,7.17,7.25,6.67,6.92
Arabica,Nicaragua,nueva segovia,los saltarines,7.08,6.92,10.0,10.0,10.0,6.92,7.08,6.83,6.75,7.0
Arabica,Nicaragua,,,6.83,6.67,10.0,10.0,10.0,7.08,7.25,6.75,6.92,7.08
Arabica,Guatemala,oriente,various,7.33,7.17,10.0,9.33,8.67,7.17,7.25,7.58,6.92,7.17
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",kan tou mountain coffee 崁頭山咖啡館,6.83,6.67,10.0,10.0,10.0,6.92,7.0,7.25,7.17,6.75
Arabica,Mexico,tapachula,grapos el porvenir,7.0,6.67,10.0,10.0,10.0,6.92,6.92,7.33,6.75,7.0
Arabica,Mexico,cofradia de suchitlan,cofradia,7.92,7.5,10.0,6.67,8.0,7.5,7.92,7.92,7.58,7.58
Arabica,United States (Hawaii),kona,kona farms,7.92,7.25,10.0,9.33,8.67,7.33,6.75,7.42,7.08,6.83
Arabica,Mexico,"sierra, chiapas",various,7.25,7.17,10.0,9.33,9.33,7.58,7.25,6.92,6.92,6.75
Arabica,Mexico,villa talea de castro,finca sego,7.08,6.83,10.0,10.0,10.0,6.92,7.0,7.0,6.83,6.83
Arabica,Mexico,los angeles,cerca de los angeles,7.25,6.92,10.0,10.0,8.67,7.08,7.58,6.83,7.0,7.17
Arabica,Brazil,monte carmelo,santa maria,6.83,6.83,10.0,10.0,10.0,6.83,6.92,7.08,6.92,7.0
Arabica,Mexico,zaragoza itundujia,el naranjo,7.58,7.17,10.0,10.0,8.0,7.0,7.33,7.17,7.0,7.17
Arabica,United States (Hawaii),kona,,7.5,7.83,8.67,8.0,7.33,7.92,7.92,7.83,7.58,7.75
Arabica,Guatemala,oriente,various,7.17,6.67,10.0,10.0,10.0,7.17,7.17,7.0,6.67,6.5
Arabica,Guatemala,oriente,el sacramento,7.17,6.5,10.0,10.0,10.0,6.83,7.0,7.17,6.5,7.17
Arabica,Mexico,"xochitonalco, huautla        ",llano hermoso,7.25,7.75,10.0,9.33,8.0,7.42,7.33,7.5,7.0,7.25
Arabica,Guatemala,oriente,conquista / morito,7.17,7.0,10.0,10.0,10.0,7.33,7.33,7.25,6.17,6.08
Arabica,United States (Hawaii),kona,,7.5,7.42,8.67,8.67,8.67,7.42,7.5,7.58,7.33,7.5
Arabica,United States (Hawaii),kona,,7.42,7.25,9.33,8.67,8.0,7.75,7.67,7.5,7.33,7.33
Arabica,Indonesia,ijen,various,6.92,6.83,10.0,10.0,10.0,6.83,6.92,6.92,6.92,6.83
Arabica,Mexico,cordoba,,7.08,6.75,10.0,9.33,10.0,6.92,7.25,7.25,6.67,6.83
Arabica,Taiwan,"台南市東山區( dongshan dist., tainan city)",大鋤花間 (hoe vs. flower coffee farm),7.5,7.25,10.0,10.0,6.67,7.5,7.5,7.17,7.33,7.08
Arabica,Honduras,intibuca,various,6.83,6.67,10.0,10.0,10.0,6.83,7.0,7.0,6.67,7.0
Arabica,United States (Hawaii),kona,,7.58,7.33,9.33,8.67,8.0,7.33,7.5,7.42,7.5,7.33
Arabica,Guatemala,oriente,various,7.42,7.25,9.33,9.33,9.33,6.92,7.0,7.33,6.83,7.25
Arabica,China,yunnan,hani,7.33,7.17,9.33,9.33,9.33,7.0,7.33,7.08,6.92,7.17
Arabica,Guatemala,oriente,la union monte verde,7.0,6.67,10.0,10.0,10.0,6.83,6.67,7.17,6.83,6.83
Arabica,Mexico,"motozintla, chiapas",finca la fortuna,7.25,7.08,8.0,10.0,10.0,7.08,7.25,7.0,7.0,7.33
Arabica,Colombia,,,7.42,7.08,9.33,9.33,8.67,7.17,7.67,7.17,7.0,7.17
Arabica,Costa Rica,occidental,several,7.5,6.83,10.0,9.33,8.67,6.83,7.08,7.0,7.42,7.25
Arabica,Mexico,petatlan,el regadito,7.42,6.92,10.0,10.0,8.0,7.08,7.25,7.0,7.0,7.25
Arabica,Guatemala,oriente,conquista / morito,7.17,7.17,10.0,10.0,10.0,6.83,7.33,7.08,6.17,6.17
Arabica,Nicaragua,jinotega,el brigadum - la coronela,7.42,7.17,10.0,8.67,9.33,7.0,7.08,7.17,7.0,7.0
Arabica,Brazil,,,7.0,6.67,10.0,10.0,10.0,6.83,7.08,6.83,6.67,6.75
Arabica,Guatemala,oriente,el sacramento,7.0,6.5,10.0,10.0,10.0,6.83,6.83,7.17,6.67,6.83
Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區","dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡",7.17,6.67,10.0,9.33,9.33,7.17,7.33,7.33,6.58,6.75
Arabica,United States (Hawaii),kona,,7.58,7.58,6.0,9.33,9.33,7.42,7.42,7.67,7.58,7.67
Arabica,Mexico,coatepec,rancho los laureles,7.17,6.67,10.0,10.0,10.0,6.75,6.83,6.75,6.58,6.75
Arabica,Guatemala,oriente,la esperanza y anexos,7.08,6.17,10.0,10.0,10.0,7.0,6.92,7.0,6.33,6.92
Arabica,Brazil,south of minas,fazenda capoeirnha,7.5,7.0,10.0,8.0,8.0,6.92,7.58,7.58,7.42,7.33
Arabica,Guatemala,oriente,various,7.33,6.67,9.33,9.33,9.33,7.17,7.17,7.17,6.83,7.0
Arabica,Mexico,zaragoza itundujia,el naranjo,7.33,6.83,10.0,9.33,9.33,6.92,6.92,7.0,6.67,7.0
Arabica,Haiti,"dondon, haiti",mixed,6.83,6.83,10.0,10.0,9.33,6.92,6.92,6.75,6.83,6.83
Arabica,United States (Hawaii),kona,,7.08,6.75,10.0,9.33,8.67,7.42,7.58,6.67,6.83,6.92
Arabica,Mexico,"motozintla, chiapas",finca los andes,7.08,6.92,10.0,8.67,8.67,7.25,7.33,7.25,7.0,7.0
Arabica,Peru,san ignacio,"producer group (approx. 1,000 farmers)",7.42,7.67,9.33,5.33,8.67,7.83,7.92,7.67,7.42,7.75
Arabica,India,chickmangalore,,7.67,7.42,6.67,10.0,9.33,7.42,7.17,6.67,7.17,7.33
Arabica,Mexico,"pluma hidalogo, oaxaca",various,6.67,6.58,10.0,10.0,10.0,6.92,7.0,6.83,6.42,6.33
Arabica,Guatemala,oriente,conquista / morito,6.42,6.5,10.0,10.0,10.0,6.92,6.33,7.33,6.5,6.5
Arabica,Mexico,coatepec,,7.17,6.58,10.0,9.33,9.33,6.58,7.25,7.0,6.58,6.58
Arabica,Guatemala,oriente,agropecuaria quiagral,7.5,7.0,8.67,8.67,8.67,7.33,7.17,7.5,6.83,7.0
Arabica,Guatemala,oriente,conquista / morito,6.17,6.17,10.0,10.0,10.0,6.83,7.0,7.17,6.5,6.5
Arabica,United States (Hawaii),kona,,7.25,7.08,9.33,8.67,8.67,6.83,7.33,7.17,6.83,7.08
Arabica,United States (Hawaii),kona,,7.5,7.5,8.0,8.0,8.0,7.25,7.67,7.58,7.33,7.33
Arabica,Mexico,zaragoza itundujia,agua de la mariposa,7.42,6.75,10.0,10.0,7.33,6.83,6.92,7.08,6.83,7.0
Arabica,Indonesia,indonesia,1,7.33,6.67,9.33,10.0,9.33,6.33,7.58,6.08,6.5,7.0
Arabica,Mexico,tepictla,finca tepictla,7.08,6.58,10.0,7.33,10.0,7.08,7.17,7.17,6.83,6.83
Arabica,Honduras,intibuca,various,6.83,7.0,10.0,8.67,9.33,6.83,7.0,6.83,6.67,6.83
Arabica,Philippines,"benguet, mountain province",various,6.83,6.67,9.33,10.0,9.33,7.0,6.75,6.92,6.5,6.5
Arabica,Brazil,monte carmelo,,7.17,7.0,10.0,8.0,8.0,7.0,7.17,7.5,6.83,7.0
Arabica,Guatemala,oriente,agropecuaria quiagral,7.92,6.83,8.0,8.0,8.0,7.17,7.33,7.58,7.17,7.58
Arabica,Guatemala,oriente,conquista / morito,6.67,6.5,10.0,10.0,8.67,6.75,7.17,7.0,6.33,6.5
Arabica,Mexico,tlacuilotepec,la joya,7.5,6.83,10.0,8.0,8.0,6.83,7.17,7.0,6.92,7.25
Arabica,Mexico,ocosingo,"zaragoza, montelibano, pamal navil",7.17,6.58,10.0,6.0,10.0,7.75,7.25,6.83,6.67,6.92
Arabica,Mexico,,finca monte grande,7.25,6.67,10.0,6.67,10.0,6.83,7.17,7.08,6.67,6.83
Arabica,Mexico,huautla de jimenez,peña campana,7.17,6.75,10.0,7.33,8.67,6.67,7.42,7.17,6.83,7.17
Arabica,Mexico,menglian,la cruz,7.0,6.75,10.0,6.67,10.0,6.83,7.17,6.92,6.75,6.92
Arabica,Mexico,zaragoza itundujia,el limón,7.08,6.42,10.0,8.67,8.67,6.75,7.0,7.0,6.58,6.75
Arabica,Mexico,coatepec,la orduña,7.33,7.0,10.0,5.33,10.0,7.0,7.5,7.25,6.67,6.75
Arabica,Guatemala,oriente,conquista / morito,6.75,6.33,10.0,10.0,8.0,6.75,7.25,7.0,6.17,6.5
Arabica,Guatemala,oriente,conquista / morito,6.75,6.42,10.0,10.0,8.0,6.58,7.0,7.17,6.17,6.67
Arabica,Mexico,chiapas,sierra madre,7.08,6.75,10.0,7.33,8.0,6.83,7.33,7.5,6.83,7.0
Arabica,United States (Hawaii),kona,,7.5,7.33,6.67,8.67,8.0,7.33,7.42,7.25,7.0,7.25
Arabica,Guatemala,oriente,la castellana,6.5,6.0,8.67,10.0,8.67,6.83,7.33,7.5,6.5,6.33
Arabica,Mexico,"chocaman, veracruz",las ceibas,7.0,6.67,10.0,6.67,10.0,6.83,7.08,6.83,6.67,6.58
Arabica,Mexico,xalapa,la marina-el orizabeño,6.92,6.5,10.0,6.67,10.0,6.75,7.25,7.33,6.17,6.42
Arabica,Mexico,coatepec,rancho vigia,7.67,7.08,10.0,2.67,10.0,7.33,7.33,7.58,7.17,7.0
Arabica,United States (Hawaii),kona,,7.17,7.33,6.67,6.67,9.33,6.92,7.67,7.58,7.17,7.17
Arabica,Brazil,campos altos - cerrado,,7.25,6.67,10.0,8.0,8.0,6.42,7.0,7.0,6.58,6.58
Arabica,Honduras,intibuca,various,7.0,7.08,8.0,8.0,8.0,7.17,7.0,7.17,6.83,7.17
Arabica,Mexico,sierra alta mixe y zapoteca,various,7.08,6.92,8.0,8.0,8.0,6.92,6.92,7.08,6.92,7.08
Arabica,Colombia,,,8.0,7.33,6.67,6.67,6.67,7.67,7.42,7.33,7.75,7.33
Arabica,United States (Hawaii),kona,,6.92,6.92,9.33,6.67,6.67,7.17,7.58,7.5,6.92,6.92
Arabica,Haiti,marmelade,2000 farmers,6.92,6.42,8.67,5.33,10.0,6.67,7.33,7.17,7.08,6.75
Arabica,Costa Rica,occidental,several,6.33,6.25,10.0,6.67,10.0,6.5,6.33,6.83,6.33,6.5
Arabica,Mexico,tlatlauquitepec,la vuelta,6.92,6.58,10.0,2.67,10.0,7.0,7.17,6.92,6.92,6.92
Arabica,Mexico,veracruz,la morena,6.5,6.42,10.0,6.0,8.0,6.5,7.33,7.17,6.42,6.67
Arabica,Mexico,"sierra norte yajalon, chiapas",various,6.92,6.75,10.0,6.0,6.0,6.92,7.42,6.92,6.83,7.0
Arabica,Brazil,cerrado,,7.0,6.67,10.0,6.0,6.0,6.83,7.33,7.0,6.83,7.0
Arabica,Honduras,marcala,cerro bueno,6.67,6.33,8.0,8.0,8.0,6.17,6.83,6.67,6.17,6.5
Arabica,Honduras,marcala,cerro bueno,7.0,6.5,8.0,8.0,8.0,6.17,6.5,6.67,6.17,6.17
Arabica,Honduras,marcala,cerro bueno,7.0,6.33,8.0,8.0,8.0,6.17,6.67,6.5,6.17,6.33
Arabica,Mexico,juchique de ferrer,el centenario,7.08,6.75,10.0,0.0,10.0,6.75,7.25,7.42,6.25,6.83
Arabica,Haiti,"department d'artibonite , haiti",200 farms,6.75,6.42,6.0,6.0,9.33,6.67,7.08,6.67,6.42,6.58
Arabica,Nicaragua,jalapa,finca las marías,7.25,6.17,6.0,6.0,6.0,6.08,6.42,6.25,6.33,6.58
Arabica,Guatemala,nuevo oriente,finca el limon,7.5,6.67,1.33,1.33,8.0,6.67,7.33,7.67,6.67,6.67
Arabica,Honduras,comayagua,los hicaques,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robusta,Uganda,sheema south western,kyangundu cooperative society,7.83,8.0,8.0,10.0,10.0,7.92,8.25,7.92,7.75,8.08
Robusta,India,chikmagalur karnataka indua,sethuraman estate kaapi royale,8.0,8.0,8.0,10.0,10.0,7.92,7.92,8.0,7.92,7.75
Robusta,India,chikmagalur,sethuraman estate,7.92,8.0,7.83,10.0,10.0,7.92,7.83,8.0,7.92,7.83
Robusta,Uganda,central,ugacof project area,8.0,8.08,7.75,10.0,10.0,7.75,7.83,7.75,7.92,7.92
Robusta,Uganda,luwero central region,katikamu capca farmers association,8.33,7.67,7.58,10.0,10.0,7.75,8.25,7.75,7.83,7.83
Robusta,India,chikmagalur,,8.0,7.75,7.75,10.0,10.0,7.92,7.75,8.0,7.67,7.92
Robusta,India,chikmagalur,sethuraman estates,7.67,7.83,8.0,10.0,10.0,7.75,7.92,7.83,7.83,7.75
Robusta,India,chikmagalur karnataka india,sethuraman estate kaapi royale,7.67,7.92,7.92,10.0,10.0,7.83,7.92,7.67,7.83,7.75
Robusta,India,chikmagalur karnataka,sethuraman estate,7.67,7.92,7.92,10.0,10.0,8.0,7.83,7.83,7.58,7.75
Robusta,Uganda,western,ishaka,7.67,7.83,7.75,10.0,10.0,7.75,7.92,7.83,7.83,7.83
Robusta,Uganda,iganga namadrope eastern,ugacof project area,7.58,7.83,7.67,10.0,10.0,7.67,7.5,7.83,7.75,7.92
Robusta,India,chikmagalur karnataka,sethuraman estate kaapi royale,7.67,7.75,7.75,10.0,10.0,7.58,7.75,7.5,7.75,7.83
Robusta,India,chikmagalur,sethuraman estates,7.58,8.33,7.5,10.0,10.0,7.67,7.67,7.58,7.67,7.58
Robusta,Uganda,eastern,kasozi coffee farmers,8.0,7.67,7.58,10.0,10.0,7.5,7.67,7.58,7.75,7.75
Robusta,Uganda,south western,kyangundu coop society,8.0,7.75,7.58,10.0,10.0,7.58,7.67,7.5,7.75,7.67
